year,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption
2007,9.827108383178711,0.8146209716796875,68.72000122070312,0.6619051098823547,0.23993387818336487,0.7226705551147461
2008,9.851080894470215,0.8037585616111755,68.77999877929688,0.6402016878128052,0.07983753830194473,0.7406673431396484
2009,9.824722290039062,0.8315818309783936,68.83999633789062,0.7466140389442444,0.1452414095401764,0.7342114448547363
2010,9.87113094329834,0.8569552302360535,68.9000015258789,0.7863674759864807,0.10380280017852783,0.7018247246742249
2011,9.92047119140625,0.8190788626670837,69.04000091552734,0.7007341384887695,0.10756314545869827,0.7527555227279663
2012,9.962660789489746,0.8552355766296387,69.18000030517578,0.7336109280586243,0.19104085862636566,0.7821174263954163
2013,9.992525100708008,0.8624047040939331,69.31999969482422,0.7368873357772827,0.08064137399196625,0.7411549091339111
2014,9.99942684173584,0.8615521788597107,69.45999908447266,0.7333263754844666,0.21303704380989075,0.7584977149963379
2015,10.010425567626953,0.8271418809890747,69.5999984741211,0.7688814401626587,0.03637887164950371,0.8115113377571106
2016,10.013741493225098,0.8413881659507751,69.69999694824219,0.6522897481918335,0.0982515886425972,0.8581249713897705
2017,10.012200355529785,0.8798407912254333,69.80000305175781,0.7901164889335632,-0.024296479299664497,0.8359875082969666
2006,9.194633483886719,0.9102931022644043,65.22000122070312,0.8046618103981018,-0.01649731583893299,0.8078300356864929
2007,9.248531341552734,0.8937067985534668,65.33999633789062,0.7858659625053406,-0.042042240500450134,0.8597608804702759
2008,9.268820762634277,0.8800668120384216,65.45999908447266,0.7950838208198547,-0.04347030818462372,0.7632239460945129
2009,9.269678115844727,0.8859266042709351,65.58000183105469,0.7571007013320923,-0.056479476392269135,0.8371434807777405
2010,9.301729202270508,0.8929926753044128,65.69999694824219,0.8161211013793945,-0.051190655678510666,0.8145244717597961
2011,9.363078117370605,0.9041473269462585,65.91999816894531,0.8109074234962463,-0.07550209760665894,0.8472685217857361
2012,9.392346382141113,0.9143726229667664,66.13999938964844,0.8278681039810181,-0.011470109224319458,0.8683715462684631
2013,9.4279203414917,0.9007778763771057,66.36000061035156,0.8411731719970703,-0.07256905734539032,0.898202121257782
2014,9.464020729064941,0.9074026346206665,66.58000183105469,0.8011914491653442,-0.09223507344722748,0.8866457343101501
2015,9.48147964477539,0.8899000287055969,66.80000305175781,0.7908979654312134,-0.10206224024295807,0.8428993225097656
2016,9.488537788391113,0.8819003701210022,67.0999984741211,0.8349661231040955,-0.102287158370018,0.8975538611412048
2017,9.486927032470703,0.9092499613761902,67.4000015258789,0.8375546336174011,-0.15907497704029083,0.8750181198120117
2009,7.780904769897461,0.6294267773628235,54.36000061035156,0.5078452825546265,-0.06692571192979813,0.8381156921386719
2010,7.794074535369873,0.721342921257019,54.70000076293945,0.5286752581596375,0.01193962898105383,0.7411817312240601
2011,7.810079097747803,0.7218327522277832,55.02000045776367,0.49967387318611145,-0.06824786216020584,0.7315084934234619
2012,7.81738805770874,0.7192178964614868,55.34000015258789,0.5340409278869629,-0.114191435277462,0.6510092616081238
2011,8.585562705993652,0.6371175050735474,54.58000183105469,0.7448071837425232,-0.14469030499458313,0.8327137231826782
2012,8.596949577331543,0.622330367565155,54.959999084472656,0.7725107669830322,-0.14719922840595245,0.7996537089347839
2013,8.60612678527832,0.6799346804618835,55.34000015258789,0.7258156538009644,-0.11340528726577759,0.7517237067222595
2014,8.647319793701172,0.6859346628189087,55.720001220703125,0.6616381406784058,-0.14604806900024414,0.8084127306938171
2015,8.648604393005371,0.6421361565589905,56.099998474121094,0.8501724600791931,-0.1395459920167923,0.8413594961166382
2016,8.594808578491211,0.6154490113258362,56.70000076293945,0.7859065532684326,-0.10727952420711517,0.7903857231140137
2017,8.537611961364746,0.6554405093193054,57.29999923706055,0.7777834534645081,-0.16504503786563873,0.7627831101417542
2009,6.456574440002441,0.7330602407455444,49.34000015258789,0.5564875602722168,-0.006431220564991236,0.8240104913711548
2011,6.525040626525879,0.7439466714859009,50.34000015258789,0.6311085820198059,-0.00980305764824152,0.8564949035644531
2012,6.560135364532471,0.7695459723472595,50.779998779296875,0.5572862029075623,-0.019085261970758438,0.8074066042900085
2013,6.6082353591918945,0.8298520445823669,51.220001220703125,0.4803941547870636,0.027549227699637413,0.9129915237426758
2014,6.665521621704102,0.822286069393158,51.65999984741211,0.5560992956161499,0.024484632536768913,0.8136759996414185
2015,6.699368000030518,0.7672355771064758,52.099998474121094,0.5737637877464294,-0.03233233094215393,0.8663780093193054
2016,6.690249443054199,0.8641545176506042,52.5,0.6373667120933533,-0.00913059338927269,0.8749996423721313
2017,6.69425630569458,0.6696884036064148,52.900001525878906,0.704239547252655,0.08363765478134155,0.8091818690299988
2006,9.355132102966309,0.9369380474090576,69.94000244140625,0.8824198842048645,0.06765316426753998,0.7975221872329712
2007,9.420111656188965,0.9176782369613647,69.87999725341797,0.9227356910705566,0.10509598255157471,0.8196550011634827
2008,9.45236587524414,0.9157590270042419,69.81999969482422,0.9120059609413147,0.10289657115936279,0.8157126307487488
2009,9.42978572845459,0.8997816443443298,69.76000213623047,0.8860610723495483,0.07251386344432831,0.7865591049194336
2010,9.465666770935059,0.9151412844657898,69.69999694824219,0.8810296058654785,0.0546301007270813,0.7625872492790222
2011,9.495739936828613,0.892048180103302,69.9000015258789,0.926105797290802,-0.02587009035050869,0.8365832567214966
2012,9.530810356140137,0.9022068977355957,70.0999984741211,0.9289140701293945,0.05293147265911102,0.7943013906478882
2013,9.54177188873291,0.9020692706108093,70.30000305175781,0.8978793025016785,0.025159824639558792,0.8128631114959717
2014,9.565146446228027,0.9142112135887146,70.5,0.92670738697052,0.016670387238264084,0.7880374789237976
2015,9.589950561523438,0.8782729506492615,70.69999694824219,0.9069256782531738,-0.05205964297056198,0.761419415473938
2016,9.62095832824707,0.9007012844085693,70.9000015258789,0.8729719519615173,-0.025471942499279976,0.7805620431900024
2017,9.644088745117188,0.9216971397399902,71.0999984741211,0.9356184601783752,-0.06896451860666275,0.7423507571220398
2007,10.007619857788086,0.9098221659660339,67.12000274658203,0.6622057557106018,-0.08940914273262024,0.9342735409736633
2009,9.953239440917969,0.8606632351875305,67.63999938964844,0.5492583513259888,-0.26834189891815186,0.9581305384635925
2010,9.940669059753418,0.7963916063308716,67.9000015258789,0.5643726587295532,-0.23475445806980133,0.9727389812469482
2011,9.940713882446289,0.7897387146949768,68.0,0.5169324278831482,-0.1952877789735794,0.9767774939537048
2012,9.92049503326416,0.77581787109375,68.0999984741211,0.5419097542762756,-0.23989976942539215,0.9238600134849548
2013,9.918350219726562,0.7512620687484741,68.19999694824219,0.626699686050415,-0.20152057707309723,0.936059832572937
2014,9.921548843383789,0.6456977725028992,68.30000305175781,0.5188780426979065,0.1344405710697174,0.9177351593971252
2015,9.953512191772461,0.7683634161949158,68.4000015258789,0.6935230493545532,-0.09413435310125351,0.8485455513000488
2016,9.995245933532715,0.798332154750824,69.0,0.671970546245575,-0.06235906481742859,0.8840597867965698
2017,10.036046981811523,0.7703096866607666,69.5999984741211,0.7158222794532776,-0.10199380666017532,0.8915597200393677
2006,10.45251178741455,0.8782010674476624,71.44000244140625,0.8361011743545532,0.01716284267604351,0.7124689221382141
2009,10.444449424743652,0.8117361068725586,72.16000366210938,0.7745906710624695,0.053317274898290634,0.8014236092567444
2010,10.431562423706055,0.8221237063407898,72.4000015258789,0.7553628087043762,0.07202533632516861,0.8334270119667053
2011,10.410074234008789,0.8436545133590698,72.54000091552734,0.7454688549041748,0.17915408313274384,0.840676486492157
2012,10.365633964538574,0.7671771049499512,72.68000030517578,0.7246295809745789,0.09721104055643082,0.87069171667099
2013,10.308216094970703,0.744032084941864,72.81999969482422,0.6562679409980774,0.10058106482028961,0.8673104643821716
2014,10.306021690368652,0.7701759934425354,72.95999908447266,0.7150656580924988,0.05807408317923546,0.8682375550270081
2015,10.331148147583008,0.7695561051368713,73.0999984741211,0.6280348300933838,0.1130123883485794,0.8927951455116272
2016,10.373560905456543,0.7864384651184082,73.30000305175781,0.7562209963798523,-0.029772307723760605,0.8976395130157471
2017,10.405702590942383,0.8186710476875305,73.5,0.8116706609725952,0.04373149573802948,0.8512064218521118
2007,10.269659996032715,0.8997790217399597,67.44000244140625,0.7989493608474731,-0.060359396040439606,0.9278714656829834
2010,10.252486228942871,0.9341611266136169,68.0999984741211,0.7791122198104858,-0.03870542719960213,0.9259641170501709
2011,10.268040657043457,0.9135107398033142,68.23999786376953,0.7871800065040588,-0.10337893664836884,0.9497878551483154
2012,10.258610725402832,0.912426769733429,68.37999725341797,0.7398087382316589,-0.15066081285476685,0.9567996859550476
2013,10.25343132019043,0.8880433440208435,68.5199966430664,0.7259456515312195,-0.15261967480182648,0.915898859500885
2014,10.279167175292969,0.8779152035713196,68.66000366210938,0.8004209995269775,-0.1648806780576706,0.8968806862831116
2015,10.328932762145996,0.9113625884056091,68.80000305175781,0.8084841966629028,-0.14285795390605927,0.886467456817627
2016,10.351222038269043,0.9305928945541382,69.30000305175781,0.850328266620636,-0.1945052444934845,0.9004307389259338
2017,10.391170501708984,0.9009689688682556,69.80000305175781,0.8317855000495911,-0.17360301315784454,0.8665249943733215
2007,10.744483947753906,0.9542011022567749,69.91999816894531,0.9320862293243408,0.24102328717708588,0.20600567758083344
2008,10.733474731445312,0.9539117217063904,70.08000183105469,0.9697883725166321,0.273100882768631,0.2475053071975708
2009,10.677814483642578,0.938891589641571,70.23999786376953,0.9493355751037598,0.26463791728019714,0.20576976239681244
2010,10.691908836364746,0.9749770760536194,70.4000015258789,0.9436308145523071,0.2435113936662674,0.17489609122276306
2011,10.701070785522461,0.9617361426353455,70.62000274658203,0.9347601532936096,0.29858794808387756,0.22004307806491852
2012,10.699570655822754,0.9514371752738953,70.83999633789062,0.9326279163360596,0.13981962203979492,0.18740761280059814
2013,10.704691886901855,0.9647079706192017,71.05999755859375,0.920254647731781,0.21584464609622955,0.17004217207431793
2014,10.715685844421387,0.9563443064689636,71.27999877929688,0.9415722489356995,0.11907501518726349,0.23721833527088165
2015,10.73177719116211,0.9597012996673584,71.5,0.9414364099502563,0.22310003638267517,0.19101639091968536
2016,10.747686386108398,0.9544515013694763,71.80000305175781,0.9482305645942688,0.13939017057418823,0.2098933756351471
2017,10.76362419128418,0.9521000981330872,72.0999984741211,0.9554163217544556,0.156839057803154,0.18114756047725677
2008,8.015889167785645,0.6904395818710327,53.2599983215332,0.7734566926956177,0.12965473532676697,0.5760976672172546
2009,7.8312458992004395,0.9005650281906128,53.779998779296875,0.6493160128593445,0.005861063487827778,0.6342228055000305
2011,7.917269706726074,0.6329732537269592,54.70000076293945,0.7464394569396973,-0.06570956110954285,0.5189301371574402
2006,9.196080207824707,0.91889888048172,62.68000030517578,0.8582414388656616,0.038654718548059464,0.7547293305397034
2007,9.254667282104492,0.8475448489189148,62.959999084472656,0.8862466812133789,-0.006774662993848324,0.7715742588043213
2008,9.27357292175293,0.85013747215271,63.2400016784668,0.8481166362762451,-0.044239334762096405,0.7275983095169067
2009,9.270522117614746,0.8781614899635315,63.52000045776367,0.8629794716835022,-0.0519770048558712,0.8059104084968567
2010,9.338336944580078,0.8599693179130554,63.79999923706055,0.8239028453826904,-0.07407499849796295,0.7797421216964722
2011,9.357084274291992,0.872086226940155,64.0199966430664,0.8479753136634827,0.01470231544226408,0.7882547378540039
2012,9.37197208404541,0.8791581988334656,64.23999786376953,0.8401293754577637,-0.06100527569651604,0.7273002862930298
2013,9.407829284667969,0.8784491419792175,64.45999908447266,0.8885660767555237,0.02133958786725998,0.7517508268356323
2014,9.469842910766602,0.8905880451202393,64.68000030517578,0.9045743942260742,-0.020208723843097687,0.7600234746932983
2015,9.52641773223877,0.893197774887085,64.9000015258789,0.8560253381729126,-0.06532079726457596,0.7552881836891174
2016,9.579219818115234,0.8947534561157227,65.19999694824219,0.8727124333381653,-0.0801074281334877,0.7371829748153687
2017,9.612696647644043,0.8943681120872498,65.5,0.8553590178489685,-0.12139786779880524,0.7604896426200867
2006,9.080187797546387,0.9101884365081787,66.08000183105469,0.6710749864578247,-0.09052903950214386,0.9006866216659546
2007,9.085123062133789,0.838859498500824,66.26000213623047,0.6698433756828308,-0.06282579898834229,0.8296514749526978
2008,9.13016414642334,0.8293946385383606,66.44000244140625,0.6403172612190247,-0.09413708001375198,0.8012566566467285
2009,9.119525909423828,0.7793979644775391,66.62000274658203,0.7368808388710022,-0.10786882787942886,0.7743045091629028
2010,9.138278007507324,0.8392797112464905,66.80000305175781,0.7230790853500366,-0.06303995102643967,0.80563884973526
2011,9.198630332946777,0.8180513381958008,66.95999908447266,0.7883056998252869,-0.15494391322135925,0.701595664024353
2012,9.238526344299316,0.7852010130882263,67.12000274658203,0.8252751231193542,-0.0837118849158287,0.7299788594245911
2013,9.271838188171387,0.8012509346008301,67.27999877929688,0.7867981195449829,-0.19053751230239868,0.6458486318588257
2014,9.293588638305664,0.8309631943702698,67.44000244140625,0.7191048264503479,-0.16722610592842102,0.6609349250793457
2015,9.278398513793945,0.8558892011642456,67.5999984741211,0.8008704781532288,-0.11391615122556686,0.6658275127410889
2016,9.248990058898926,0.8423520922660828,67.9000015258789,0.846336305141449,-0.0151888532564044,0.7740841507911682
2017,9.254712104797363,0.8489417433738708,68.19999694824219,0.8791281580924988,-0.167000412940979,0.7335887551307678
2009,9.181925773620605,0.7441799640655518,59.939998626708984,0.6110825538635254,-0.10473331809043884,0.800865650177002
2010,9.21226978302002,0.7686752676963806,60.0,0.48627904057502747,-0.08087960630655289,0.8263351917266846
2011,9.208623886108398,0.7533944845199585,60.15999984741211,0.5895377993583679,-0.15660890936851501,0.8585962653160095
2012,9.208494186401367,0.7366451025009155,60.31999969482422,0.4515433609485626,-0.14301204681396484,0.8803830742835999
2013,9.207433700561523,0.6751881241798401,60.47999954223633,0.4737745523452759,-0.1464337706565857,0.913228452205658
2014,9.213582992553711,0.618550717830658,60.63999938964844,0.5779379606246948,-0.13158318400382996,0.749142587184906
2015,9.234304428100586,0.7297442555427551,60.79999923706055,0.6592614650726318,-0.09378474205732346,0.6844980716705322
2016,9.255400657653809,0.8092185854911804,61.099998474121094,0.6558452248573303,-0.14669446647167206,0.8175274133682251
2006,8.71874713897705,0.8784091472625732,62.91999816894531,0.6829895377159119,-0.05142683535814285,0.8065956830978394
2007,8.732847213745117,0.7168270349502563,63.2400016784668,0.6389368176460266,-0.010602639988064766,0.7850987315177917
2008,8.749654769897461,0.74741131067276,63.560001373291016,0.635648250579834,-0.07356559485197067,0.7347274422645569
2009,8.724382400512695,0.7341127991676331,63.880001068115234,0.670932412147522,-0.09893284738063812,0.6475276350975037
2010,8.745277404785156,0.756653904914856,64.19999694824219,0.6693378686904907,-0.05968766659498215,0.6941800713539124
2011,8.778412818908691,0.7312778830528259,64.4000015258789,0.7472463846206665,-0.12221863120794296,0.7065528035163879
2012,8.801774024963379,0.8060147166252136,64.5999984741211,0.6827448010444641,-0.15072737634181976,0.7862948179244995
2013,8.819381713867188,0.8268588781356812,64.80000305175781,0.7155704498291016,-0.14553476870059967,0.7717508673667908
2014,8.8317232131958,0.7976121306419373,65.0,0.7780146598815918,-0.1900346875190735,0.7814598083496094
2015,8.850637435913086,0.7907553911209106,65.19999694824219,0.7333559393882751,-0.15212790668010712,0.8045442700386047
2016,8.870511054992676,0.7936599850654602,65.5,0.7998470067977905,-0.18083839118480682,0.7973120212554932
2017,8.888309478759766,0.8289526104927063,65.80000305175781,0.7578273415565491,-0.16790390014648438,0.7777485847473145
2006,10.138505935668945,0.9100643396377563,64.86000061035156,0.7485763430595398,-0.2631521224975586,0.7967226505279541
2007,10.217695236206055,0.8956315517425537,65.31999969482422,0.7121208906173706,-0.2453540712594986,0.7426971793174744
2008,10.164657592773438,0.9037262797355652,65.77999877929688,0.6423251032829285,-0.21663498878479004,0.6627696752548218
2009,10.007303237915039,0.8737747669219971,66.23999786376953,0.6107093095779419,-0.22852376103401184,0.7931516766548157
2011,10.108184814453125,0.90871262550354,66.95999908447266,0.7352253794670105,-0.16682137548923492,0.6867839097976685
2012,10.153934478759766,0.8894545435905457,67.22000122070312,0.6968257427215576,-0.1913682371377945,0.7928526997566223
2013,10.176673889160156,0.9007217884063721,67.4800033569336,0.7535586953163147,-0.2007928490638733,0.7263563871383667
2014,10.207773208618164,0.9171017408370972,67.73999786376953,0.773327112197876,-0.15294165909290314,0.6524474620819092
2015,10.22594165802002,0.9179296493530273,68.0,0.8146923780441284,-0.1637178659439087,0.5687344670295715
2016,10.259946823120117,0.9377151131629944,68.19999694824219,0.8427706956863403,-0.1497248262166977,0.6390852928161621
2017,10.306160926818848,0.9356863498687744,68.4000015258789,0.8617492318153381,-0.10075756162405014,0.6684022545814514
2013,7.184502124786377,0.6024816632270813,55.79999923706055,0.7067962288856506,-0.0012033677194267511,0.7504782676696777
2014,7.254151344299316,0.6404521465301514,56.400001525878906,0.693558931350708,0.08669344335794449,0.7018002867698669
2015,7.3254618644714355,0.625596821308136,57.0,0.8026425838470459,0.11906979233026505,0.5670273303985596
2016,7.3885273933410645,0.7187187075614929,57.5,0.7443076968193054,0.04471160098910332,0.702880859375
2017,7.4526824951171875,0.7335397601127625,58.0,0.7171012163162231,0.007632627617567778,0.7568989396095276
2006,10.610194206237793,0.9645628333091736,69.76000213623047,0.9685804843902588,-0.004182214383035898,0.13243018090724945
2008,10.659013748168945,0.9513399004936218,70.08000183105469,0.9341789484024048,0.028083790093660355,0.2165675312280655
2010,10.592830657958984,0.9354813694953918,70.4000015258789,0.9160091280937195,0.09193719923496246,0.41251569986343384
2011,10.613578796386719,0.9378568530082703,70.63999938964844,0.9364483952522278,0.10223164409399033,0.3195931911468506
2012,10.59445571899414,0.9277393817901611,70.87999725341797,0.9209681153297424,-0.0002667954540811479,0.3607339560985565
2013,10.582239151000977,0.9408690929412842,71.12000274658203,0.9186253547668457,0.04027193784713745,0.3057704567909241
2014,10.57176685333252,0.9520165324211121,71.36000061035156,0.9330439567565918,0.00012327879085205495,0.2654798924922943
2015,10.573466300964355,0.9478005766868591,71.5999984741211,0.9298619031906128,0.11220014840364456,0.22336965799331665
2016,10.59793472290039,0.9539404511451721,71.69999694824219,0.9483721852302551,-0.025913536548614502,0.24965956807136536
2017,10.625567436218262,0.9638264179229736,71.80000305175781,0.9621989727020264,-0.001271055662073195,0.19241277873516083
2006,10.5188627243042,0.9439290761947632,71.4800033569336,0.7891207337379456,0.12687274813652039,0.6992701292037964
2008,10.533591270446777,0.9353505969047546,71.83999633789062,0.8333271145820618,-0.0302127655595541,0.6688758134841919
2009,10.499292373657227,0.9181585311889648,72.0199966430664,0.7982131838798523,-0.08104192465543747,0.6541681885719299
2010,10.51365852355957,0.9429547786712646,72.19999694824219,0.8497021794319153,-0.1026780903339386,0.622954249382019
2011,10.530511856079102,0.9212855696678162,72.4000015258789,0.9033666253089905,-0.10163265466690063,0.6266245245933533
2012,10.52879810333252,0.937097430229187,72.5999984741211,0.8413203358650208,-0.1482502967119217,0.6079052686691284
2013,10.529397010803223,0.9076908230781555,72.80000305175781,0.8777957558631897,-0.12370028346776962,0.6990693807601929
2014,10.5341157913208,0.8775045275688171,73.0,0.8034741878509521,-0.11728434264659882,0.6556374430656433
2015,10.541010856628418,0.8957194089889526,73.19999694824219,0.8170362114906311,-0.13842399418354034,0.6406020522117615
2016,10.547913551330566,0.8849229216575623,73.4000015258789,0.7867804765701294,-0.0903523713350296,0.6226970553398132
2017,10.570183753967285,0.9314945936203003,73.5999984741211,0.8338901400566101,-0.12265056371688843,0.6014860272407532
2011,9.681038856506348,0.6527015566825867,55.47999954223633,0.7718719244003296,-0.22466148436069489,0.8508309125900269
2012,9.694332122802734,0.7360961437225342,56.15999984741211,0.5659658312797546,-0.2083430141210556,0.8101196885108948
2013,9.711395263671875,0.7334875464439392,56.84000015258789,0.6824901103973389,-0.15886008739471436,0.7804388999938965
2014,9.717575073242188,0.8285971283912659,57.52000045776367,0.60661381483078,-0.21128101646900177,0.7816584706306458
2015,9.72227954864502,0.7558619976043701,58.20000076293945,0.6713007092475891,-0.2068966031074524,0.8667774796485901
2016,9.712544441223145,0.7800489664077759,58.70000076293945,0.6989423632621765,-0.21735619008541107,0.8165635466575623
2017,9.689361572265625,0.8069411516189575,59.20000076293945,0.6523595452308655,-0.24133369326591492,0.868305504322052
2017,7.289839744567871,0.6970015168190002,54.70000076293945,0.8123258352279663,0.13071629405021667,0.5716155767440796
2006,8.660770416259766,0.6466359496116638,65.12000274658203,0.5525926351547241,-0.2500397562980652,0.7519336342811584
2007,8.78447151184082,0.5483690500259399,65.04000091552734,0.4637225270271301,-0.24982599914073944,0.6973400115966797
2008,8.811407089233398,0.6075127124786377,64.95999908447266,0.6139973998069763,-0.20744866132736206,0.4979994595050812
2009,8.783101081848145,0.5435130596160889,64.87999725341797,0.49531400203704834,-0.21569335460662842,0.5345852971076965
2010,8.8510160446167,0.5403889417648315,64.80000305175781,0.5578579306602478,-0.23083776235580444,0.45973631739616394
2011,8.928765296936035,0.502937376499176,64.86000061035156,0.6324645280838013,-0.23807084560394287,0.35334640741348267
2012,8.997703552246094,0.5325864553451538,64.91999816894531,0.6587240099906921,-0.25225478410720825,0.32088759541511536
2013,9.03402042388916,0.5591657757759094,64.9800033569336,0.7221276164054871,-0.23724044859409332,0.34871360659599304
2014,9.078749656677246,0.5584200024604797,65.04000091552734,0.7197811603546143,-0.2163226455450058,0.4155256450176239
2015,9.105572700500488,0.5173715949058533,65.0999984741211,0.6399449706077576,-0.18809740245342255,0.5024167895317078
2016,9.13304328918457,0.5334122776985168,64.9000015258789,0.6064683794975281,-0.2324698120355606,0.5609240531921387
2017,9.18010425567627,0.5904951691627502,64.69999694824219,0.820908784866333,-0.22723960876464844,0.589631974697113
2007,10.608403205871582,0.9259375929832458,70.4800033569336,0.8008782267570496,0.16850213706493378,0.7921794056892395
2009,10.565774917602539,0.9347823262214661,70.76000213623047,0.843784511089325,0.12858065962791443,0.6899307370185852
2010,10.607295989990234,0.9393086433410645,70.9000015258789,0.8426564335823059,0.09649191796779633,0.6880059838294983
2011,10.661779403686523,0.9472366571426392,70.9800033569336,0.9062932729721069,0.03439836949110031,0.6771721243858337
2012,10.664809226989746,0.9264066219329834,71.05999755859375,0.9044404625892639,0.07243157923221588,0.6792367100715637
2013,10.666964530944824,0.9314205646514893,71.13999938964844,0.8943129777908325,0.02567399851977825,0.5657942295074463
2014,10.684342384338379,0.9375589489936829,71.22000122070312,0.8986834287643433,0.08925366401672363,0.47395291924476624
2015,10.692925453186035,0.925923228263855,71.30000305175781,0.8894288539886475,0.17898400127887726,0.4121682941913605
2016,10.70702838897705,0.9060292840003967,71.5999984741211,0.8705150485038757,0.149622842669487,0.4459221363067627
2017,10.724632263183594,0.8921660780906677,71.9000015258789,0.8407278656959534,0.14666546881198883,0.41402119398117065
2006,7.863569259643555,0.7282699942588806,52.34000015258789,0.8492833971977234,0.22239579260349274,0.8140704035758972
2007,7.880319118499756,0.729647696018219,52.779998779296875,0.8911532759666443,0.14689743518829346,0.7711882591247559
2008,7.94208288192749,0.6222551465034485,53.220001220703125,0.838006317615509,0.12891314923763275,0.8628703951835632
2009,7.963952541351318,0.6331977248191833,53.65999984741211,0.7574777603149414,0.014344967901706696,0.8897383213043213
2010,8.015113830566406,0.7385586500167847,54.099998474121094,0.8911299109458923,0.08275733143091202,0.8748491406440735
2011,8.122312545776367,0.7242972254753113,54.47999954223633,0.8518961668014526,0.019502677023410797,0.7904443144798279
2012,8.187478065490723,0.6851118803024292,54.86000061035156,0.6794184446334839,0.0488106831908226,0.8978361487388611
2013,8.234814643859863,0.6762892007827759,55.2400016784668,0.7937937378883362,-0.05668264999985695,0.8801784515380859
2014,8.240459442138672,0.6514687538146973,55.619998931884766,0.6769160628318787,0.009885543957352638,0.9126823544502258
2015,8.23931884765625,0.6874485611915588,56.0,0.8520161509513855,-0.029542582109570503,0.9454361200332642
2016,8.250749588012695,0.6473031640052795,56.400001525878906,0.7511683702468872,0.09836284816265106,0.8939552307128906
2017,8.306833267211914,0.6691110730171204,56.79999923706055,0.7830463647842407,0.08742226660251617,0.8386099934577942
2007,10.375800132751465,0.8080026507377625,70.9000015258789,0.5753088593482971,-0.18738055229187012,0.8445709347724915
2009,10.323198318481445,0.7933176159858704,71.30000305175781,0.44310784339904785,-0.29000362753868103,0.9587683081626892
2010,10.2655611038208,0.8684224486351013,71.5,0.4841109812259674,-0.2997528612613678,0.9541138410568237
2011,10.171272277832031,0.8515549898147583,71.55999755859375,0.5281259417533875,-0.3131907880306244,0.9411525130271912
2012,10.100872993469238,0.8121411204338074,71.62000274658203,0.3726104199886322,-0.30156639218330383,0.9589089751243591
2013,10.075173377990723,0.6866500377655029,71.68000030517578,0.4259665310382843,-0.2686665654182434,0.9413098692893982
2014,10.089204788208008,0.8323332071304321,71.73999786376953,0.3691563308238983,-0.2845728099346161,0.9302138090133667
2015,10.091404914855957,0.8348246812820435,71.80000305175781,0.5317363142967224,-0.26862430572509766,0.8239596486091614
2016,10.093652725219727,0.8026058673858643,72.0,0.4816168546676636,-0.25680869817733765,0.8984708189964294
2017,10.110569953918457,0.7528995275497437,72.19999694824219,0.4383000135421753,-0.28672492504119873,0.8722394704818726
2006,8.773073196411133,0.8304415941238403,60.7400016784668,0.6633816957473755,0.17083284258842468,0.7060955762863159
2007,8.811819076538086,0.8663970828056335,61.08000183105469,0.6275869607925415,0.13455523550510406,0.8097426295280457
2008,8.822006225585938,0.8656054735183716,61.41999816894531,0.6301517486572266,0.2044549137353897,0.7962854504585266
2009,8.805373191833496,0.8338156342506409,61.7599983215332,0.6434787511825562,0.19572129845619202,0.7548893690109253
2010,8.811957359313965,0.8590524792671204,62.099998474121094,0.6958629488945007,0.1656406670808792,0.7948353886604309
2011,8.831206321716309,0.7681124210357666,62.459999084472656,0.7629631161689758,0.008500786498188972,0.8630393743515015
2012,8.839162826538086,0.8021489977836609,62.81999969482422,0.8654720187187195,0.020135071128606796,0.8209239840507507
2013,8.854409217834473,0.8296504020690918,63.18000030517578,0.8840050101280212,0.045020803809165955,0.8167698383331299
2014,8.874526977539062,0.8339746594429016,63.540000915527344,0.843398928642273,0.10802216082811356,0.8044625520706177
2015,8.894630432128906,0.8228374719619751,63.900001525878906,0.8686397671699524,0.05198751762509346,0.8216549158096313
2016,8.904947280883789,0.8112354874610901,64.19999694824219,0.8626757264137268,0.012105681002140045,0.812030017375946
2017,8.912361145019531,0.8264920711517334,64.5,0.9145216941833496,-0.057462479919195175,0.799747884273529
2011,7.450922966003418,0.5984655618667603,50.220001220703125,0.7968302369117737,0.04384882003068924,0.7432562708854675
2012,7.486429691314697,0.5422952771186829,50.439998626708984,0.6461878418922424,0.004071317613124847,0.7944502234458923
2013,7.502670764923096,0.5668665766716003,50.65999984741211,0.6927366256713867,0.09407734125852585,0.8154816031455994
2014,7.515650272369385,0.6377137303352356,50.880001068115234,0.6835575699806213,0.009095151908695698,0.7052463889122009
2015,7.52819299697876,0.5788596272468567,51.099998474121094,0.6659530401229858,0.009642153047025204,0.7621520161628723
2016,7.604564666748047,0.6754470467567444,52.20000076293945,0.725685179233551,-0.05332418158650398,0.8027811646461487
2017,7.7023138999938965,0.6340255737304688,53.29999923706055,0.7382128238677979,0.038754288107156754,0.7500262260437012
2007,8.578910827636719,0.8487651944160461,57.2599983215332,0.6940056681632996,0.11730040609836578,0.8355690836906433
2006,7.367193222045898,0.6938007473945618,48.459999084472656,0.4494747221469879,0.3986513614654541,0.8535064458847046
2008,7.376698017120361,0.6790984272956848,40.380001068115234,0.4649706482887268,0.258800208568573,0.8116589784622192
2010,7.319616794586182,0.5540307760238647,32.29999923706055,0.3729413151741028,0.21523654460906982,0.8480067849159241
